Datetime,Date,Time,Temp,Light,Sound,CO2,CO2_Slope,PIR_S1,PIR_S2,Room_Occupancy_Count
2017-12-23 17:24:43,2017-12-23,17:24:43,84.3975,327.5,2.4074999999999998,735,2.11153846154,0,0,2
2017-12-23 17:26:45,2017-12-23,17:26:45,84.3275,326.5,1.2375,720,1.08461538462,0,0,2
2017-12-23 17:27:16,2017-12-23,17:27:16,84.3975,326.5,1.7375,720,0.838461538462,0,0,2
2017-12-23 17:28:17,2017-12-23,17:28:17,84.3975,326.5,2.37,705,0.126923076923,0,0,2
2017-12-23 17:28:48,2017-12-23,17:28:48,84.3975,326.5,0.8625,700,-0.226923076923,0,0,2
2017-12-23 17:29:49,2017-12-23,17:29:49,84.3275,326.5,2.6350000000000007,715,-0.730769230769,0,0,2
2017-12-23 17:30:20,2017-12-23,17:30:20,84.33749999999999,326.25,1.725,715,-0.838461538462,0,0,2
2017-12-23 17:30:50,2017-12-23,17:30:50,84.3275,326.25,1.4249999999999998,720,-0.896153846154,0,0,2
2017-12-23 17:31:21,2017-12-23,17:31:21,84.3825,327.25,0.8474999999999999,730,-0.811538461538,0,0,2
2017-12-23 17:31:52,2017-12-23,17:31:52,84.3825,327.25,1.1649999999999998,730,-0.780769230769,0,0,2
2017-12-23 17:32:53,2017-12-23,17:32:53,84.345,326.25,1.9125,735,-0.5,0,0,2
2017-12-23 17:33:24,2017-12-23,17:33:24,84.3275,328.25,2.7600000000000002,740,-0.296153846154,0,0,2
2017-12-23 17:33:54,2017-12-23,17:33:54,84.3275,327.25,1.5875,750,-0.00769230769231,0,0,2
2017-12-23 17:37:59,2017-12-23,17:37:59,84.5175,581.0,1.34,770,2.81923076923,0,0,3
2017-12-23 17:38:30,2017-12-23,17:38:30,84.5175,581.0,2.305,775,3.07692307692,0,0,3
2017-12-23 17:39:01,2017-12-23,17:39:01,84.5175,580.0,0.75,775,3.24615384615,0,0,3
2017-12-23 17:39:31,2017-12-23,17:39:31,84.5175,579.0,1.815,775,3.37307692308,0,0,3
2017-12-23 17:44:38,2017-12-23,17:44:38,84.6375,576.75,0.5650000000000001,785,1.85,0,0,3
2017-12-23 17:45:08,2017-12-23,17:45:08,84.6375,576.75,0.305,785,1.67307692308,0,0,3
2017-12-23 17:45:39,2017-12-23,17:45:39,84.6375,575.75,0.705,790,1.50384615385,0,0,3
2017-12-23 17:47:41,2017-12-23,17:47:41,84.725,574.75,1.2375,795,1.20384615385,0,0,3
2017-12-23 17:49:44,2017-12-23,17:49:44,84.785,574.75,0.5575,805,1.27307692308,0,0,3
2017-12-23 17:54:20,2017-12-23,17:54:20,84.7075,573.75,0.8225,825,1.75769230769,0,0,3
2017-12-23 17:54:50,2017-12-23,17:54:50,84.7075,573.75,1.04,825,1.83461538462,0,0,3
2017-12-23 18:03:00,2017-12-23,18:03:00,84.8975,572.5,0.5800000000000001,890,3.47307692308,0,0,3
2017-12-23 18:11:11,2017-12-23,18:11:11,84.975,570.5,0.5700000000000001,930,3.41153846154,0,0,3
2017-12-23 18:11:41,2017-12-23,18:11:41,84.975,570.5,2.5999999999999996,935,3.23461538462,0,0,3
2017-12-23 18:12:43,2017-12-23,18:12:43,84.91499999999999,568.5,0.43500000000000005,945,2.99230769231,0,0,3
2017-12-23 18:13:13,2017-12-23,18:13:13,84.975,570.5,0.42750000000000005,950,2.98076923077,0,0,3
2017-12-23 18:13:44,2017-12-23,18:13:44,84.91499999999999,570.5,0.8125,945,2.90769230769,0,0,3
2017-12-23 18:15:46,2017-12-23,18:15:46,84.8975,570.5,0.7175,940,2.66923076923,0,0,3
2017-12-23 18:16:48,2017-12-23,18:16:48,85.035,570.5,0.3375,950,2.56923076923,0,0,3
2017-12-23 18:17:18,2017-12-23,18:17:18,84.975,571.5,0.985,955,2.54615384615,0,0,3
2017-12-23 18:17:49,2017-12-23,18:17:49,84.9575,570.5,0.5575,955,2.42692307692,0,0,3
2017-12-23 18:18:50,2017-12-23,18:18:50,84.9575,570.5,0.49750000000000005,955,2.14230769231,0,0,3
2017-12-23 18:21:54,2017-12-23,18:21:54,85.035,571.5,1.355,970,1.99230769231,0,0,3
2017-12-23 18:22:55,2017-12-23,18:22:55,85.035,571.5,1.2349999999999999,980,1.94230769231,0,0,3
2017-12-23 18:23:26,2017-12-23,18:23:26,85.035,570.5,1.3975,990,2.01923076923,0,0,3
2017-12-23 18:24:27,2017-12-23,18:24:27,85.0175,570.5,1.2125,985,2.0,0,0,3
2017-12-23 18:25:59,2017-12-23,18:25:59,85.0775,570.5,0.3975,990,2.11538461538,0,0,3
2017-12-23 18:27:00,2017-12-23,18:27:00,85.095,572.5,0.7174999999999999,995,2.3,0,0,3
2017-12-23 18:27:31,2017-12-23,18:27:31,85.035,572.5,0.7250000000000001,1000,2.38461538462,0,0,3
2017-12-23 18:28:02,2017-12-23,18:28:02,85.0175,573.5,0.30750000000000005,1000,2.42692307692,0,0,3
2017-12-23 18:30:04,2017-12-23,18:30:04,85.065,572.5,0.5950000000000001,1010,2.43461538462,0,0,3
2017-12-23 18:31:36,2017-12-23,18:31:36,85.095,573.5,0.2675,1015,2.37692307692,0,0,3
2017-12-23 18:32:07,2017-12-23,18:32:07,85.035,575.5,0.365,1010,2.25384615385,0,0,3
2017-12-23 18:32:37,2017-12-23,18:32:37,85.05,573.5,0.76,1010,2.13846153846,0,0,3
2017-12-23 18:33:08,2017-12-23,18:33:08,85.035,574.5,0.8025,1010,2.03461538462,0,0,3
2017-12-23 18:35:10,2017-12-23,18:35:10,85.10499999999999,574.5,0.7875,1035,2.03846153846,0,0,3
2017-12-23 18:37:13,2017-12-23,18:37:13,85.10499999999999,571.5,0.5700000000000001,1040,2.06923076923,0,0,3
2017-12-23 18:37:44,2017-12-23,18:37:44,85.1475,571.5,0.56,1035,2.07692307692,0,0,3
2017-12-23 18:38:14,2017-12-23,18:38:14,85.10499999999999,570.5,0.9375,1045,2.09230769231,0,0,3
2017-12-23 18:38:45,2017-12-23,18:38:45,85.16499999999999,572.5,0.29750000000000004,1045,2.11153846154,0,0,3
2017-12-23 18:39:16,2017-12-23,18:39:16,85.08749999999999,574.5,0.35750000000000004,1045,2.08846153846,0,0,3
2017-12-23 18:43:21,2017-12-23,18:43:21,85.285,321.75,1.635,1055,2.10769230769,0,0,2
2017-12-23 18:43:51,2017-12-23,18:43:51,85.1475,320.75,0.6275,1060,2.08461538462,0,0,2
2017-12-23 18:45:23,2017-12-23,18:45:23,85.1475,320.75,0.5475,1060,1.92307692308,0,0,2
2017-12-23 18:46:55,2017-12-23,18:46:55,85.1475,321.75,2.08,1055,1.42692307692,0,0,2
2017-12-23 18:47:56,2017-12-23,18:47:56,85.155,321.75,2.9825,1040,1.07307692308,0,0,2
2017-12-23 18:49:28,2017-12-23,18:49:28,85.0775,320.75,0.335,1045,0.334615384615,0,0,2
2017-12-23 18:52:32,2017-12-23,18:52:32,85.095,310.75,1.46,1035,-0.876923076923,0,0,2
2017-12-23 18:53:03,2017-12-23,18:53:03,85.0775,308.75,1.7125,1035,-1.01538461538,0,0,2
2017-12-23 18:54:04,2017-12-23,18:54:04,85.0775,308.75,0.6175,1030,-1.30384615385,0,0,2
2017-12-23 18:54:35,2017-12-23,18:54:35,85.0775,310.75,0.6874999999999999,1030,-1.4,0,0,2
2017-12-23 18:55:05,2017-12-23,18:55:05,85.0775,310.75,0.255,1035,-1.43076923077,0,0,2
2017-12-23 18:55:36,2017-12-23,18:55:36,85.095,309.75,0.4475,1035,-1.44615384615,0,0,2
2017-12-23 18:56:07,2017-12-23,18:56:07,85.095,311.75,0.66,1035,-1.44615384615,0,0,2
2017-12-23 18:56:37,2017-12-23,18:56:37,85.0775,312.75,2.5324999999999998,1040,-1.33461538462,0,0,2
2017-12-23 18:58:09,2017-12-23,18:58:09,85.0775,310.75,0.5825,1045,-0.669230769231,0,0,2
2017-12-23 18:58:40,2017-12-23,18:58:40,85.0175,311.75,0.28500000000000003,1045,-0.503846153846,0,0,2
2017-12-23 19:00:42,2017-12-23,19:00:42,85.035,314.75,0.785,1050,0.369230769231,0,0,2
2017-12-23 19:01:13,2017-12-23,19:01:13,85.0175,313.75,0.7724999999999999,1045,0.403846153846,0,0,2
2017-12-23 19:04:17,2017-12-23,19:04:17,85.0175,313.75,0.7075,1035,0.253846153846,0,0,2
2017-12-23 19:05:49,2017-12-23,19:05:49,84.9575,314.75,1.1575000000000002,1040,0.0461538461538,0,0,2
2017-12-23 19:06:19,2017-12-23,19:06:19,84.9575,314.75,0.31500000000000006,1040,0.00384615384615,0,0,2
2017-12-23 19:06:50,2017-12-23,19:06:50,85.0175,313.75,1.0925,1040,-0.0923076923077,0,0,2
2017-12-23 19:07:51,2017-12-23,19:07:51,85.095,314.75,0.235,1035,-0.346153846154,0,0,2
2017-12-23 19:09:54,2017-12-23,19:09:54,85.0175,312.75,0.29750000000000004,1040,-0.480769230769,0,0,2
2017-12-23 19:10:24,2017-12-23,19:10:24,85.035,314.75,0.2475,1040,-0.446153846154,0,0,2
2017-12-23 19:10:55,2017-12-23,19:10:55,84.975,312.75,0.255,1035,-0.453846153846,0,0,2
2017-12-23 19:11:26,2017-12-23,19:11:26,84.9575,313.75,0.2675,1045,-0.361538461538,0,0,2
2017-12-23 19:11:56,2017-12-23,19:11:56,85.0175,313.75,1.2275,1040,-0.315384615385,0,0,2
2017-12-23 19:12:27,2017-12-23,19:12:27,85.0775,314.75,2.765,1035,-0.261538461538,0,0,2
2017-12-23 19:12:57,2017-12-23,19:12:57,84.9575,314.75,0.29250000000000004,1035,-0.196153846154,0,0,2
2017-12-23 19:13:28,2017-12-23,19:13:28,84.9575,313.75,0.8875,1030,-0.165384615385,0,0,2
2017-12-23 19:14:29,2017-12-23,19:14:29,84.89750000000001,314.75,0.245,1030,-0.0653846153846,0,0,2
2017-12-23 19:15:00,2017-12-23,19:15:00,84.9575,314.75,1.6975,1025,-0.142307692308,0,0,2
2017-12-23 19:16:01,2017-12-23,19:16:01,84.9575,313.75,0.575,1025,-0.311538461538,0,0,2
2017-12-23 19:17:03,2017-12-23,19:17:03,85.035,313.75,0.8300000000000001,1015,-0.680769230769,0,0,2
2017-12-23 19:17:33,2017-12-23,19:17:33,84.89750000000001,314.75,0.3975,1015,-0.846153846154,0,0,2
2017-12-23 19:18:04,2017-12-23,19:18:04,84.89750000000001,313.75,0.255,1020,-0.95,0,0,2
2017-12-23 19:18:34,2017-12-23,19:18:34,84.975,314.75,0.245,1020,-1.04230769231,0,0,2
2017-12-23 19:19:05,2017-12-23,19:19:05,84.9575,313.75,0.405,1020,-1.07307692308,0,0,2
2017-12-23 19:21:38,2017-12-23,19:21:38,84.9575,314.75,1.2225,1035,-0.742307692308,0,0,2
2017-12-23 19:22:40,2017-12-23,19:22:40,84.9575,314.75,1.06,1025,-0.6,0,0,2
2017-12-23 19:23:10,2017-12-23,19:23:10,85.0175,314.75,1.9200000000000002,1015,-0.603846153846,0,0,2
2017-12-23 19:23:41,2017-12-23,19:23:41,85.0175,314.75,1.6925,1025,-0.546153846154,0,0,2
2017-12-23 19:26:14,2017-12-23,19:26:14,84.9425,313.75,0.8375,1010,-0.473076923077,0,0,2
2017-12-23 19:26:45,2017-12-23,19:26:45,85.0175,314.75,1.2875,1010,-0.453846153846,0,0,2
2017-12-23 19:27:15,2017-12-23,19:27:15,84.8975,314.75,1.3075,1005,-0.511538461538,0,0,2
2017-12-23 19:27:46,2017-12-23,19:27:46,84.9575,314.75,0.2575,1005,-0.6,0,0,2
2017-12-23 19:28:47,2017-12-23,19:28:47,85.0025,314.75,0.54,1015,-0.596153846154,0,0,2
2017-12-23 19:29:18,2017-12-23,19:29:18,85.0025,314.75,1.48,1020,-0.561538461538,0,0,2
2017-12-23 19:29:48,2017-12-23,19:29:48,85.0025,314.75,1.1925000000000001,1025,-0.530769230769,0,0,2
2017-12-23 19:30:19,2017-12-23,19:30:19,84.9425,314.75,0.7575,1020,-0.553846153846,0,0,2
2017-12-23 19:30:50,2017-12-23,19:30:50,84.8975,314.75,1.1025,1020,-0.530769230769,0,0,2
2017-12-23 19:31:20,2017-12-23,19:31:20,84.9425,314.75,0.42750000000000005,1015,-0.553846153846,0,0,2
2017-12-23 19:32:52,2017-12-23,19:32:52,84.8825,314.75,0.5650000000000001,1015,-0.415384615385,0,0,2
2017-12-23 19:33:23,2017-12-23,19:33:23,84.8975,314.75,1.09,1015,-0.323076923077,0,0,2
2017-12-23 19:33:54,2017-12-23,19:33:54,84.8975,314.75,0.6675,1015,-0.219230769231,0,0,2
2017-12-23 19:34:24,2017-12-23,19:34:24,84.8225,314.75,0.4,1020,-0.00769230769231,0,0,2
2017-12-23 19:34:55,2017-12-23,19:34:55,84.8825,314.75,0.45749999999999996,1020,0.115384615385,0,0,2
2017-12-23 19:35:25,2017-12-23,19:35:25,84.8825,314.75,0.36750000000000005,1030,0.334615384615,0,0,2
2017-12-23 19:35:56,2017-12-23,19:35:56,84.8225,314.75,1.1324999999999998,1025,0.403846153846,0,0,2
2017-12-23 19:36:27,2017-12-23,19:36:27,84.8375,314.75,1.2049999999999998,1025,0.565384615385,0,0,2
2017-12-23 19:37:28,2017-12-23,19:37:28,84.8825,314.75,1.9500000000000002,1025,0.680769230769,0,0,2
2017-12-23 19:38:29,2017-12-23,19:38:29,84.8225,315.75,1.2325,1025,0.715384615385,0,0,2
2017-12-23 19:39:00,2017-12-23,19:39:00,84.8225,315.75,0.9325,1020,0.646153846154,0,0,2
2017-12-23 19:39:31,2017-12-23,19:39:31,84.8225,314.75,0.31500000000000006,1020,0.569230769231,0,0,2
2017-12-23 19:40:32,2017-12-23,19:40:32,84.8225,314.75,3.0125,1030,0.423076923077,0,0,2
2017-12-23 19:41:02,2017-12-23,19:41:02,84.8225,316.75,1.0725,1025,0.35,0,0,2
2017-12-23 19:41:33,2017-12-23,19:41:33,84.8225,315.75,2.1475,1020,0.269230769231,0,0,2
2017-12-23 19:42:04,2017-12-23,19:42:04,84.8225,316.75,1.8475,1025,0.280769230769,0,0,2
2017-12-23 19:42:34,2017-12-23,19:42:34,84.8825,316.75,0.6875,1025,0.338461538462,0,0,2
2017-12-23 19:43:05,2017-12-23,19:43:05,84.8825,316.75,1.935,1025,0.346153846154,0,0,2
2017-12-23 19:43:36,2017-12-23,19:43:36,84.8225,316.75,0.5175,1025,0.35,0,0,2
2017-12-23 19:44:06,2017-12-23,19:44:06,84.8225,315.75,0.3275,1025,0.3,0,0,2
2017-12-23 19:44:37,2017-12-23,19:44:37,84.8225,315.75,0.3775,1015,0.2,0,0,2
2017-12-23 19:45:08,2017-12-23,19:45:08,84.8825,315.75,2.6675,1015,0.103846153846,0,0,2
2017-12-23 19:45:38,2017-12-23,19:45:38,84.8825,314.75,2.8375,1005,-0.130769230769,0,0,2
2017-12-23 19:53:18,2017-12-23,19:53:18,84.8375,0.0,0.195,1035,-0.0653846153846,0,0,0
2017-12-23 19:53:48,2017-12-23,19:53:48,84.8375,0.0,0.20500000000000002,1030,0.161538461538,0,0,0
2017-12-23 19:54:19,2017-12-23,19:54:19,84.8375,0.0,0.195,1030,0.334615384615,0,0,0
2017-12-23 19:54:50,2017-12-23,19:54:50,84.7075,0.0,0.195,1025,0.503846153846,0,0,0
2017-12-23 19:55:20,2017-12-23,19:55:20,84.7075,0.0,0.20500000000000002,1025,0.673076923077,0,0,0
2017-12-23 19:55:51,2017-12-23,19:55:51,84.7075,0.0,0.185,1025,0.842307692308,0,0,0
2017-12-23 19:56:21,2017-12-23,19:56:21,84.6925,0.0,0.20500000000000002,1020,0.965384615385,0,0,0
2017-12-23 19:56:52,2017-12-23,19:56:52,84.7075,0.0,0.175,1010,1.0,0,0,0
2017-12-23 19:57:23,2017-12-23,19:57:23,84.6475,0.0,0.195,1010,0.946153846154,0,0,0
2017-12-23 19:57:53,2017-12-23,19:57:53,84.6475,0.0,0.1875,1010,0.896153846154,0,0,0
2017-12-23 19:58:24,2017-12-23,19:58:24,84.6325,0.0,0.185,1005,0.703846153846,0,0,0
2017-12-23 19:58:55,2017-12-23,19:58:55,84.5625,0.0,0.20500000000000002,1010,0.557692307692,0,0,0
2017-12-23 19:59:25,2017-12-23,19:59:25,84.6325,0.0,0.1975,1015,0.453846153846,0,0,0
2017-12-23 19:59:56,2017-12-23,19:59:56,84.5025,0.0,0.20500000000000002,1015,0.342307692308,0,0,0
2017-12-23 20:00:27,2017-12-23,20:00:27,84.5025,0.0,0.185,1010,0.126923076923,0,0,0
2017-12-23 20:00:57,2017-12-23,20:00:57,84.5025,0.0,0.195,1000,-0.188461538462,0,0,0
2017-12-23 20:01:28,2017-12-23,20:01:28,84.5025,0.0,0.195,1005,-0.507692307692,0,0,0
2017-12-23 20:01:58,2017-12-23,20:01:58,84.5025,0.0,0.185,1000,-0.880769230769,0,0,0
2017-12-23 20:02:29,2017-12-23,20:02:29,84.5025,0.0,0.195,995,-1.10384615385,0,0,0
2017-12-23 20:03:00,2017-12-23,20:03:00,84.4875,0.0,0.20500000000000002,990,-1.30769230769,0,0,0
2017-12-23 20:03:30,2017-12-23,20:03:30,84.4275,0.0,0.195,990,-1.48846153846,0,0,0
2017-12-23 20:04:01,2017-12-23,20:04:01,84.4425,0.0,0.185,985,-1.74230769231,0,0,0
2017-12-23 20:04:32,2017-12-23,20:04:32,84.2975,0.0,0.1975,985,-1.92307692308,0,0,0
2017-12-23 20:05:33,2017-12-23,20:05:33,84.35249999999999,0.0,0.195,980,-2.07307692308,0,0,0
2017-12-23 20:06:04,2017-12-23,20:06:04,84.4275,0.0,0.185,975,-2.18461538462,0,0,0
2017-12-23 20:06:34,2017-12-23,20:06:34,84.2975,0.0,0.185,980,-2.15769230769,0,0,0
2017-12-23 20:07:05,2017-12-23,20:07:05,84.2975,0.0,0.185,970,-2.23076923077,0,0,0
2017-12-23 20:07:35,2017-12-23,20:07:35,84.2975,0.0,0.195,970,-2.25769230769,0,0,0
2017-12-23 20:08:06,2017-12-23,20:08:06,84.2825,0.0,0.195,975,-2.24230769231,0,0,0
2017-12-23 20:08:37,2017-12-23,20:08:37,84.2825,0.0,0.185,975,-2.18846153846,0,0,0
2017-12-23 20:09:07,2017-12-23,20:09:07,84.2225,0.0,0.195,970,-2.14230769231,0,0,0
2017-12-23 20:09:38,2017-12-23,20:09:38,84.2375,0.0,0.17500000000000004,970,-2.10384615385,0,0,0
2017-12-23 20:10:09,2017-12-23,20:10:09,84.1775,0.0,0.1875,970,-2.12692307692,0,0,0
2017-12-23 20:10:39,2017-12-23,20:10:39,84.2225,0.0,0.195,965,-2.16538461538,0,0,0
2017-12-23 20:11:10,2017-12-23,20:11:10,84.2825,0.0,0.185,955,-2.26153846154,0,0,0
2017-12-23 20:11:41,2017-12-23,20:11:41,84.1625,0.0,0.185,955,-2.36538461538,0,0,0
2017-12-23 20:12:11,2017-12-23,20:12:11,84.2225,0.0,0.185,950,-2.42692307692,0,0,0
2017-12-23 20:12:42,2017-12-23,20:12:42,84.2225,0.0,0.195,950,-2.39230769231,0,0,0
2017-12-23 20:13:12,2017-12-23,20:13:12,84.10249999999999,0.0,0.195,940,-2.4,0,0,0
2017-12-23 20:13:43,2017-12-23,20:13:43,84.10249999999999,0.0,0.21500000000000002,935,-2.44615384615,0,0,0
2017-12-23 20:14:14,2017-12-23,20:14:14,84.10249999999999,0.0,0.1875,935,-2.53461538462,0,0,0
2017-12-23 20:14:44,2017-12-23,20:14:44,84.10249999999999,0.0,0.195,930,-2.56923076923,0,0,0
2017-12-23 20:15:15,2017-12-23,20:15:15,84.1625,0.0,0.22750000000000004,930,-2.59615384615,0,0,0
2017-12-23 20:15:46,2017-12-23,20:15:46,84.10249999999999,0.0,0.1975,930,-2.61923076923,0,0,0
2017-12-23 20:16:16,2017-12-23,20:16:16,84.10249999999999,0.0,0.185,925,-2.68846153846,0,0,0
2017-12-23 20:16:47,2017-12-23,20:16:47,84.2225,0.0,0.18250000000000002,920,-2.75384615385,0,0,0
2017-12-23 20:17:17,2017-12-23,20:17:17,84.10249999999999,0.0,0.195,915,-2.86153846154,0,0,0
2017-12-23 20:17:48,2017-12-23,20:17:48,84.02499999999999,0.0,0.21750000000000003,915,-2.91538461538,0,0,0
2017-12-23 20:18:19,2017-12-23,20:18:19,84.085,0.0,0.195,910,-3.01153846154,0,0,0
2017-12-23 20:18:49,2017-12-23,20:18:49,84.02499999999999,0.0,0.20500000000000002,915,-3.05769230769,0,0,0
2017-12-23 20:19:20,2017-12-23,20:19:20,84.04249999999999,0.0,0.1975,910,-3.05384615385,0,0,0
2017-12-23 20:19:51,2017-12-23,20:19:51,84.04249999999999,0.0,0.1875,905,-3.14230769231,0,0,0
2017-12-23 20:20:21,2017-12-23,20:20:21,84.04249999999999,0.0,0.1875,900,-3.22692307692,0,0,0
2017-12-23 20:20:52,2017-12-23,20:20:52,84.02499999999999,0.0,0.185,895,-3.25384615385,0,0,0
2017-12-23 20:21:23,2017-12-23,20:21:23,84.04249999999999,0.0,0.185,895,-3.21923076923,0,0,0
2017-12-23 20:21:53,2017-12-23,20:21:53,84.05749999999999,0.0,0.185,895,-3.17307692308,0,0,0
2017-12-23 20:22:24,2017-12-23,20:22:24,84.04249999999999,0.0,0.185,890,-3.11538461538,0,0,0
2017-12-23 20:22:54,2017-12-23,20:22:54,84.04249999999999,0.0,0.185,890,-2.99615384615,0,0,0
2017-12-23 20:23:25,2017-12-23,20:23:25,84.04249999999999,0.0,0.20500000000000002,890,-2.86538461538,0,0,0
2017-12-23 20:23:56,2017-12-23,20:23:56,84.10249999999999,0.0,0.1775,890,-2.77692307692,0,0,0
2017-12-23 20:24:26,2017-12-23,20:24:26,84.02499999999999,0.0,0.175,880,-2.73076923077,0,0,0
2017-12-23 20:24:57,2017-12-23,20:24:57,84.04249999999999,0.0,0.1875,875,-2.72307692308,0,0,0
2017-12-23 20:25:28,2017-12-23,20:25:28,83.965,0.0,0.1875,875,-2.65769230769,0,0,0
2017-12-23 20:25:58,2017-12-23,20:25:58,83.965,0.0,0.185,870,-2.68076923077,0,0,0
2017-12-23 20:26:29,2017-12-23,20:26:29,84.02499999999999,0.0,0.185,865,-2.74615384615,0,0,0
2017-12-23 20:27:00,2017-12-23,20:27:00,84.02499999999999,0.0,0.195,865,-2.75769230769,0,0,0
2017-12-23 20:27:30,2017-12-23,20:27:30,83.895,0.0,0.175,860,-2.81153846154,0,0,0
2017-12-23 20:28:01,2017-12-23,20:28:01,83.9825,0.0,0.20750000000000002,860,-2.81153846154,0,0,0
2017-12-23 20:28:31,2017-12-23,20:28:31,83.9825,0.0,0.1975,860,-2.75769230769,0,0,0
2017-12-23 20:29:02,2017-12-23,20:29:02,83.895,0.0,0.185,860,-2.7,0,0,0
2017-12-23 20:29:33,2017-12-23,20:29:33,83.825,0.0,0.1975,860,-2.64230769231,0,0,0
2017-12-23 20:30:03,2017-12-23,20:30:03,83.825,0.0,0.16750000000000004,855,-2.63461538462,0,0,0
2017-12-23 20:30:34,2017-12-23,20:30:34,83.825,0.0,0.175,845,-2.67307692308,0,0,0
2017-12-23 20:31:05,2017-12-23,20:31:05,83.825,0.0,0.185,845,-2.70769230769,0,0,0
2017-12-23 20:31:35,2017-12-23,20:31:35,83.825,0.0,0.185,845,-2.64230769231,0,0,0
2017-12-23 20:32:06,2017-12-23,20:32:06,83.825,0.0,0.195,845,-2.57307692308,0,0,0
2017-12-23 20:32:37,2017-12-23,20:32:37,83.825,0.0,0.195,845,-2.50384615385,0,0,0
2017-12-23 20:33:07,2017-12-23,20:33:07,83.825,0.0,0.1875,845,-2.43846153846,0,0,0
2017-12-23 20:33:38,2017-12-23,20:33:38,83.8425,0.0,0.195,845,-2.38076923077,0,0,0
2017-12-23 20:34:08,2017-12-23,20:34:08,83.895,0.0,0.1775,845,-2.28461538462,0,0,0
2017-12-23 20:34:39,2017-12-23,20:34:39,83.825,0.0,0.195,845,-2.15,0,0,0
2017-12-23 20:35:10,2017-12-23,20:35:10,83.825,0.0,0.195,840,-2.07307692308,0,0,0
2017-12-23 20:35:40,2017-12-23,20:35:40,83.825,0.0,0.185,840,-1.95769230769,0,0,0
2017-12-23 20:36:11,2017-12-23,20:36:11,83.825,0.0,0.1975,830,-1.89615384615,0,0,0
2017-12-23 20:36:42,2017-12-23,20:36:42,83.81,0.0,0.20500000000000002,830,-1.78846153846,0,0,0
2017-12-23 20:37:12,2017-12-23,20:37:12,83.705,0.0,0.195,825,-1.78076923077,0,0,0
2017-12-23 20:37:43,2017-12-23,20:37:43,83.825,0.0,0.1975,830,-1.73461538462,0,0,0
2017-12-23 20:38:14,2017-12-23,20:38:14,83.825,0.0,0.185,830,-1.65384615385,0,0,0
2017-12-23 20:38:44,2017-12-23,20:38:44,83.765,0.0,0.2375,830,-1.58846153846,0,0,0
2017-12-23 20:39:15,2017-12-23,20:39:15,83.765,0.0,0.3275,830,-1.54230769231,0,0,0
2017-12-23 20:39:45,2017-12-23,20:39:45,83.705,0.0,0.1875,830,-1.46923076923,0,0,0
2017-12-23 20:40:16,2017-12-23,20:40:16,83.705,0.0,0.185,825,-1.46538461538,0,0,0
2017-12-23 20:40:47,2017-12-23,20:40:47,83.705,0.0,0.20500000000000002,825,-1.43461538462,0,0,0
2017-12-23 20:41:17,2017-12-23,20:41:17,83.69,0.0,0.20750000000000002,830,-1.33076923077,0,0,0
2017-12-23 20:41:48,2017-12-23,20:41:48,83.69,0.0,0.195,825,-1.25,0,0,0
2017-12-23 20:42:19,2017-12-23,20:42:19,83.575,0.0,0.17,815,-1.23461538462,0,0,0
2017-12-23 20:42:49,2017-12-23,20:42:49,83.635,0.0,0.21500000000000002,810,-1.28076923077,0,0,0
2017-12-23 20:43:20,2017-12-23,20:43:20,83.705,0.0,0.1975,810,-1.39230769231,0,0,0
2017-12-23 20:43:51,2017-12-23,20:43:51,83.7825,0.0,0.195,805,-1.52307692308,0,0,0
2017-12-23 20:44:21,2017-12-23,20:44:21,83.705,0.0,0.195,810,-1.57692307692,0,0,0
2017-12-23 20:44:52,2017-12-23,20:44:52,83.705,0.0,0.1975,805,-1.65,0,0,0
2017-12-23 20:45:22,2017-12-23,20:45:22,83.645,0.0,0.1875,805,-1.69230769231,0,0,0
2017-12-23 20:45:53,2017-12-23,20:45:53,83.7225,0.0,0.185,805,-1.70384615385,0,0,0
2017-12-23 20:46:24,2017-12-23,20:46:24,83.705,0.0,0.195,795,-1.77692307692,0,0,0
2017-12-23 20:46:54,2017-12-23,20:46:54,83.645,0.0,0.185,790,-1.85769230769,0,0,0
2017-12-23 20:47:25,2017-12-23,20:47:25,83.69,0.0,0.1975,790,-1.89615384615,0,0,0
2017-12-23 20:47:56,2017-12-23,20:47:56,83.69,0.0,0.195,785,-1.98846153846,0,0,0
2017-12-23 20:48:26,2017-12-23,20:48:26,83.57,0.0,0.1975,785,-2.03846153846,0,0,0
2017-12-23 20:48:57,2017-12-23,20:48:57,83.69,0.0,0.17500000000000004,785,-2.14615384615,0,0,0
2017-12-23 20:49:28,2017-12-23,20:49:28,83.69,0.0,0.1975,785,-2.21923076923,0,0,0
2017-12-23 20:49:58,2017-12-23,20:49:58,83.69,0.0,0.17500000000000004,785,-2.30769230769,0,0,0
2017-12-23 20:50:29,2017-12-23,20:50:29,83.645,0.0,0.1975,780,-2.36153846154,0,0,0
2017-12-23 20:50:59,2017-12-23,20:50:59,83.62,0.0,0.1975,775,-2.42307692308,0,0,0
2017-12-23 20:51:30,2017-12-23,20:51:30,83.645,0.0,0.1875,775,-2.44230769231,0,0,0
2017-12-23 20:52:01,2017-12-23,20:52:01,83.57,0.0,0.20750000000000002,770,-2.46538461538,0,0,0
2017-12-23 20:52:31,2017-12-23,20:52:31,83.575,0.0,0.195,770,-2.44230769231,0,0,0
